SENTENCE,DATE,EXERCISE,CLASS SEAT,PROTAGONIST IS OBJECT,PROTAGONIST IS AGENT,TYPE,PREVIOUS ACTION,DEPENDENCY 1,DEPENDENCY 2,DEPENDENCY 3
"Miraba al frente, aturdida y conmocionada.",25/5/18,1-1,14,FALSE,TRUE,Plot Action,,"Pero Hunien no sonría, no rezaba, ni siquiera trataba de buscar apoyo en sus compañeros.",,
“Lo hemos hecho” pensó.,25/5/18,1-1,14,FALSE,TRUE,Plot Action,,"Miraba al frente, aturdida y conmocionada.","Ya habían empezado a aparecer grietas en la superficie del planeta, de un color rojo muy  oscuro, como si el cuerpo celeste estuviera sangrando.",
“Lo hemos conseguido.”,25/5/18,1-1,14,FALSE,TRUE,Plot Action,,“Lo hemos hecho” pensó.,"Ya habían empezado a aparecer grietas en la superficie del planeta, de un color rojo muy  oscuro, como si el cuerpo celeste estuviera sangrando.",
"	-Comandante, alegre la cara, por fin se ha terminado la guerra.",25/5/18,1-1,14,TRUE,FALSE,Plot Action,,“Lo hemos conseguido.”,,
"-Le dijo su segundo de abordo, Julián.",25/5/18,1-1,14,TRUE,FALSE,Plot Action,"	-Comandante, alegre la cara, por fin se ha terminado la guerra.","	-Comandante, alegre la cara, por fin se ha terminado la guerra.",,
"Hunien se giró y le observó con tranquilidad, sin mostrar ningún tipo de emoción, pero la rabia bullía dentro de ella como un volcán a punto de entrar en erupción.",25/5/18,1-1,14,FALSE,TRUE,Plot Action,,"-Le dijo su segundo de abordo, Julián.",,
"-No hemos ganado nada, Julián, y se ha perdido demasiado.",25/5/18,1-1,14,FALSE,TRUE,Plot Action,,"Hunien se giró y le observó con tranquilidad, sin mostrar ningún tipo de emoción, pero la rabia bullía dentro de ella como un volcán a punto de entrar en erupción.",,
-Le dijo gélidamente.,25/5/18,1-1,14,FALSE,TRUE,Plot Action,"-No hemos ganado nada, Julián, y se ha perdido demasiado.","-No hemos ganado nada, Julián, y se ha perdido demasiado.",,
-Pero si hemos acabado con los Hijos Helados.,25/5/18,1-1,14,TRUE,FALSE,Plot Action,,-Le dijo gélidamente.,,
"Ya no nos podrán molestar más, su base ha quedado destruída y por consiguiente toda su flota.",25/5/18,1-1,14,TRUE,FALSE,Plot Action,,-Pero si hemos acabado con los Hijos Helados.,,
¡Se ha acabado la guerra!,25/5/18,1-1,14,TRUE,FALSE,Plot Action,,"Ya no nos podrán molestar más, su base ha quedado destruída y por consiguiente toda su flota.",,
-Exclamó Julián extrañado.,25/5/18,1-1,14,TRUE,FALSE,Plot Action,¡Se ha acabado la guerra!,¡Se ha acabado la guerra!,,
Hunien ignoró a Julián para volver a mirar la pantalla que tenía delante.,25/5/18,1-1,14,FALSE,TRUE,Plot Action,,-Exclamó Julián extrañado.,,
Por el cristal frontal del acorazado no se veía más que el Sol y el vacío del espacio.,25/5/18,1-1,14,FALSE,FALSE,Plot Description,,Hunien ignoró a Julián para volver a mirar la pantalla que tenía delante.,,
"Sin embargo, en su pantalla se mostraba lo que estaban grabando las cámaras de popa.",25/5/18,1-1,14,FALSE,FALSE,Plot Description,,Por el cristal frontal del acorazado no se veía más que el Sol y el vacío del espacio.,,
"El planeta enano convertido en una bola roja y candente, al tiempo que aumentaba su tamaño.",25/5/18,1-1,14,FALSE,FALSE,Plot Description,,"Sin embargo, en su pantalla se mostraba lo que estaban grabando las cámaras de popa.","Ya habían empezado a aparecer grietas en la superficie del planeta, de un color rojo muy  oscuro, como si el cuerpo celeste estuviera sangrando.",
"Todas las ciudades que se habían construído allí, todas las naciones que habían surgido de la nada casi.",25/5/18,1-1,14,FALSE,FALSE,Plot Description,,"El planeta enano convertido en una bola roja y candente, al tiempo que aumentaba su tamaño.",,
Todo reducido a una bola roja de magma.,25/5/18,1-1,14,FALSE,FALSE,Plot Description,,"Todas las ciudades que se habían construído allí, todas las naciones que habían surgido de la nada casi.",,
"Sin embargo, algo captó su atención.",25/5/18,1-1,14,FALSE,TRUE,Plot Description,,,,
Había habido una pequeña explosión en la superficie del planeta.,25/5/18,1-1,14,FALSE,FALSE,Plot Description,"Sin embargo, algo captó su atención.","Sin embargo, algo captó su atención.",,
Segudnos después su pantalla se puso completamente blanca.,25/5/18,1-1,14,FALSE,FALSE,Plot Description,,Había habido una pequeña explosión en la superficie del planeta.,,
Cuando se recuperó la imagen pudo ver una nube de rocas que salían despedidas de donde antes debería estar el planeta.,25/5/18,1-1,14,FALSE,TRUE,Plot Action,,Segudnos después su pantalla se puso completamente blanca.,"Ya habían empezado a aparecer grietas en la superficie del planeta, de un color rojo muy  oscuro, como si el cuerpo celeste estuviera sangrando.",
Muchas rocas.,25/5/18,1-1,14,FALSE,FALSE,Plot Description,,Muchas rocas.,,
Demasiadas.,25/5/18,1-1,14,FALSE,FALSE,Plot Description,,Demasiadas.,,
No debería haber ocurrido eso.,25/5/18,1-1,14,FALSE,FALSE,Plot Description,,No debería haber ocurrido eso.,,
El planeta debería haberse fundido como un caramelo y después haberse enfriado de nuevo.,25/5/18,1-1,14,FALSE,FALSE,Plot Description,,El planeta debería haberse fundido como un caramelo y después haberse enfriado de nuevo.,,
Trozos del planeta empezaron a pasar cerca del acorazado.,25/5/18,1-1,14,FALSE,FALSE,Plot Action,,Trozos del planeta empezaron a pasar cerca del acorazado.,Cuando se recuperó la imagen pudo ver una nube de rocas que salían despedidas de donde antes debería estar el planeta.,
Hunien se puso tensa.,25/5/18,1-1,14,FALSE,TRUE,Plot Action,,Demasiadas.,"Sin embargo, algo captó su atención.",
Había demasiadas rocas en la pantalla y la mayoría tenían el mismo tamaño que el propio acorazado.,25/5/18,1-1,14,FALSE,FALSE,Plot Description,,Hunien se puso tensa.,,
"Y lo que era peor, todavía estaban calientes de la explosión del núcleo.",25/5/18,1-1,14,FALSE,FALSE,Plot Description,,Había demasiadas rocas en la pantalla y la mayoría tenían el mismo tamaño que el propio acorazado.,,
Eran piedras de magma.,25/5/18,1-1,14,FALSE,FALSE,Plot Description,,"Y lo que era peor, todavía estaban calientes de la explosión del núcleo.",,
En ese preciso instante un golpe sacudió toda la neve.,25/5/18,1-1,14,FALSE,FALSE,Plot Action,,Eran piedras de magma.,,
Las alarmas se volvieron más estridentes y dejaron de notar aumento de empuje.,25/5/18,1-1,14,FALSE,FALSE,Plot Action,,En ese preciso instante un golpe sacudió toda la neve.,,
-¡Los motores se han parado!,25/5/18,1-1,14,TRUE,FALSE,Plot Action,,Las alarmas se volvieron más estridentes y dejaron de notar aumento de empuje.,,
-Gritó el timonel.,25/5/18,1-1,14,TRUE,FALSE,Plot Action,-¡Los motores se han parado!,-¡Los motores se han parado!,,
-¿Qué ha pasado?,25/5/18,1-1,14,TRUE,FALSE,Plot Action,,Las alarmas se volvieron más estridentes y dejaron de notar aumento de empuje.,,
-preguntó asustado Julián.,25/5/18,1-1,14,TRUE,FALSE,Plot Action,-¿Qué ha pasado?,-¿Qué ha pasado?,,
-Mira.,25/5/18,1-1,14,FALSE,TRUE,Plot Action,,-preguntó asustado Julián.,,
"-Hunien le enseñó su pantalla, donde se podía ver el resto de una roca roja como la sangre sobresaliendo de la popa de la nave.",25/5/18,1-1,14,FALSE,TRUE,Plot Action,,-Mira.,,
Entonces la temperatura dentro del acorazado comenzó a aumentar.,25/5/18,1-1,14,FALSE,FALSE,Plot Action,,"-Hunien le enseñó su pantalla, donde se podía ver el resto de una roca roja como la sangre sobresaliendo de la popa de la nave.",,
"Los extintores del puente de mando saltaron, cubriendo a la gente de espuma antincendios.",25/5/18,1-1,14,FALSE,FALSE,Plot Action,,Entonces la temperatura dentro del acorazado comenzó a aumentar.,,
Pero eso no iba a ser suficiente.,25/5/18,1-1,14,FALSE,FALSE,Plot Description,,"Los extintores del puente de mando saltaron, cubriendo a la gente de espuma antincendios.",,
"Otro trozo del planeta impactó en el acorazado, sacudiéndolo de nuevo.",25/5/18,1-1,14,FALSE,FALSE,Plot Action,,En ese preciso instante un golpe sacudió toda la neve.,,
Empezaron a girar.,25/5/18,1-1,14,TRUE,FALSE,Plot Action,,"Otro trozo del planeta impactó en el acorazado, sacudiéndolo de nuevo.",,
El Sol ya no se veía.,25/5/18,1-1,14,FALSE,FALSE,Plot Description,,Empezaron a girar.,,
-Ha sido un placer Julián.,25/5/18,1-1,14,FALSE,TRUE,Plot Action,,El Sol ya no se veía.,,
-Dijo Hunien con la voz fría como el hielo.,25/5/18,1-1,14,FALSE,TRUE,Plot Action,-Ha sido un placer Julián.,-Ha sido un placer Julián.,,
-Pero esto me temo se va a acabar aquí.,25/5/18,1-1,14,FALSE,TRUE,Plot Action,,-Dijo Hunien con la voz fría como el hielo.,,
Los gritos de los oficiales se extendieron por todo el puente.,25/5/18,1-1,14,FALSE,FALSE,Plot Description,,-Pero esto me temo se va a acabar aquí.,Empezaron a girar.,
"Algunos se levantaron para intentar alcanzar las cápsulas de salvamento, pero estaban llegando cuando una enorme bola roja impactó en el puente y entonces, para Hunien todo dejó de existir, la oscuridad la envolvió y el frío del espacio vacío entro hasta sus huesos.",25/5/18,1-1,14,FALSE,TRUE,Plot Action,,Los gritos de los oficiales se extendieron por todo el puente.,,
ç,25/5/18,1-1,14,FALSE,FALSE,,,,,
	El acorazado al completo fue engullido por las rocas y el calor de plutón.,25/5/18,1-1,14,TRUE,FALSE,Plot Action,,"Algunos se levantaron para intentar alcanzar las cápsulas de salvamento, pero estaban llegando cuando una enorme bola roja impactó en el puente y entonces, para Hunien todo dejó de existir, la oscuridad la envolvió y el frío del espacio vacío entro hasta sus huesos.",,
José se levanto tarde y se fue corriendo a la universidad.,25/5/18,1-1,17,FALSE,TRUE,Plot Action,,,,
No le dio tiempo a desayunar.,25/5/18,1-1,17,FALSE,TRUE,Plot Description,,No le dio tiempo a desayunar.,,
Llego a la parada del bus exhausto y se le fue en la cara.,25/5/18,1-1,17,FALSE,TRUE,Plot Action,,José se levanto tarde y se fue corriendo a la universidad.,,
No le dio tiempo a desayunar.,25/5/18,1-1,17,FALSE,TRUE,Plot Description,,José se levanto tarde y se fue corriendo a la universidad.,,
Después de esperar 15 minutos se le fue otro bus porque estaba lleno.,25/5/18,1-1,17,FALSE,TRUE,Plot Action,,Llego a la parada del bus exhausto y se le fue en la cara.,,
No le dio tiempo a desayunar.,25/5/18,1-1,17,FALSE,TRUE,Plot Description,,José se levanto tarde y se fue corriendo a la universidad.,,
Después de 12 minutos llegó el siguiente bus.,25/5/18,1-1,17,FALSE,FALSE,Plot Action,,Después de esperar 15 minutos se le fue otro bus porque estaba lleno.,,
José tuvo que saltarse primera hora.,25/5/18,1-1,17,FALSE,TRUE,Plot Action,,Después de 12 minutos llegó el siguiente bus.,,
Así que se quedó en la cafetería.,25/5/18,1-1,17,FALSE,TRUE,Plot Action,,José tuvo que saltarse primera hora.,,
A segunda hora tenía clase de Fundamentos Discretos de la Metodología Probabilística.,25/5/18,1-1,17,TRUE,FALSE,Plot Description,,,,
Así que se quedó en la  cafetería.,25/5/18,1-1,17,FALSE,TRUE,Plot Action,,A segunda hora tenía clase de Fundamentos Discretos de la Metodología Probabilística.,,
A tercera tenía prácticas en laboratorio y su compañero no había venido.,25/5/18,1-1,17,TRUE,FALSE,Plot Description,,,,
Así que se quedó en la cafetería.,25/5/18,1-1,17,FALSE,TRUE,Plot Action,,A tercera tenía prácticas en laboratorio y su compañero no había venido.,,
Al acabar las clases sus compañeros bajarona comer a la cafetería.,25/5/18,1-1,17,TRUE,FALSE,Plot Action,,,,
Pero se había dejado la cartera.,25/5/18,1-1,17,FALSE,TRUE,Plot Description,,,,
Hoy había hamburguesas de pollo a mitad de precio.,25/5/18,1-1,17,FALSE,FALSE,Plot Description,,,,
Pero se había dejado la cartera.,25/5/18,1-1,17,FALSE,TRUE,Plot Description,,,,
Las tripas le rugían porque no había comido nada en todo el día.,25/5/18,1-1,17,FALSE,TRUE,Plot Description,,,,
Pero se habia dejado la cartera.,25/5/18,1-1,17,FALSE,TRUE,Plot Description,Las tripas le rugían porque no había comido nada en todo el día.,Las tripas le rugían porque no había comido nada en todo el día.,,
Se fue a hacer tiempo repasando hasta la siguiente hora.,25/5/18,1-1,17,FALSE,TRUE,Plot Action,,,,
Pero la clase estaba cerrada.,25/5/18,1-1,17,TRUE,FALSE,Plot Description,Se fue a hacer tiempo repasando hasta la siguiente hora.,,,
Se puso a trabajar en la arquitectura de su proyecto.,25/5/18,1-1,17,FALSE,TRUE,Plot Action,,Pero la clase estaba cerrada.,,
Pero las clases estaban cerradas.,25/5/18,1-1,17,TRUE,FALSE,Plot Description,,,,
Se metíó al Clash Royale a subir de rango.,25/5/18,1-1,17,FALSE,TRUE,Plot Action,,Pero las clases estaban cerradas.,,
Pero las clasis estaban cerradas.,25/5/18,1-1,17,TRUE,FALSE,Plot Description,,,,
Llegó la siguiente hora y José se fue para clase.,25/5/18,1-1,17,FALSE,TRUE,Plot Action,,Pero las clasis estaban cerradas.,,
No pudo atender porque tenía mucha hambre.,25/5/18,1-1,17,FALSE,TRUE,Plot Description,,Llegó la siguiente hora y José se fue para clase.,Las tripas le rugían porque no había comido nada en todo el día.,
José ya quería irse a casa así que se saltó la siguiente clase.,25/5/18,1-1,17,FALSE,TRUE,Plot Action,,,,
No pudo asistir porque tenía mucha hambre.,25/5/18,1-1,17,FALSE,TRUE,Plot Description,,José ya quería irse a casa así que se saltó la siguiente clase.,Las tripas le rugían porque no había comido nada en todo el día.,
Se subió al bus equivocado y acabo en las afueras.,25/5/18,1-1,17,FALSE,TRUE,Plot Action,,,,
No pudo atender porque tenía mucha hambre.,25/5/18,1-1,17,FALSE,TRUE,Plot Description,,Se subió al bus equivocado y acabo en las afueras.,Las tripas le rugían porque no había comido nada en todo el día.,
Cuando llegó a su casa ya de noche vio porque se levantó tarde.,25/5/18,1-1,17,FALSE,TRUE,Plot Action,,José ya quería irse a casa así que se saltó la siguiente clase.,,
Había puesto la alarma para el día siguiente.,25/5/18,1-1,17,FALSE,TRUE,Plot Description,Cuando llegó a su casa ya de noche vio porque se levantó tarde.,José se levanto tarde y se fue corriendo a la universidad.,,
"Se fue a dormir, mañana era festivo.",25/5/18,1-1,17,FALSE,TRUE,Plot Action,,,,
"Estaba agotado, todo porque había puesto la alarma para el día siguiente.",25/5/18,1-1,17,FALSE,TRUE,Plot Description,,Había puesto la alarma para el día siguiente.,,
Se despertó a las 7 sin apenas haber dormido.,25/5/18,1-1,17,FALSE,TRUE,Plot Action,,José se levanto tarde y se fue corriendo a la universidad.,,
Había puesto la alarma para el día siguiente.,25/5/18,1-1,17,FALSE,TRUE,Plot Description,,Había puesto la alarma para el día siguiente.,,
"Había comenzado la prueba, su profesor les aseguró que ese experimento era totalmente inofensivo.",25/5/18,1-1,18,FALSE,FALSE,Plot Action,,,,
"Los alumnos comenzaron a describir sus inquietudes en un documento llamado “Tarea 1”, que después sería analizado con fines computacionales.",25/5/18,1-1,18,FALSE,FALSE,Plot Action,,"Había comenzado la prueba, su profesor les aseguró que ese experimento era totalmente inofensivo.",,
"Con lo que no contaban era con que esos datos estaban destinados a otro fin, esa información sería utilizada para generar robots autoconscientes capaces de integrarse en la sociedad sin ser detectados y así corromperla desde dentro con acciones poco éticas.",25/5/18,1-1,18,FALSE,FALSE,Plot Description,,"Los alumnos comenzaron a describir sus inquietudes en un documento llamado “Tarea 1”, que después sería analizado con fines computacionales.","Había comenzado la prueba, su profesor les aseguró que ese experimento era totalmente inofensivo.",
"Uno de los alumnos aparentemente despistado llegó tarde a la prueba, no se había enterado bien de que era lo que tenía que hacer exactamente pero tampoco le importó.",25/5/18,1-1,18,FALSE,TRUE,Plot Action,,"Con lo que no contaban era con que esos datos estaban destinados a otro fin, esa información sería utilizada para generar robots autoconscientes capaces de integrarse en la sociedad sin ser detectados y así corromperla desde dentro con acciones poco éticas.",,
"El chico, ausente y con una actitud muy pasiva la mayor parte del tiempo, era una persona extremadamente inteligente.",25/5/18,1-1,18,FALSE,TRUE,Plot Description,,"Uno de los alumnos aparentemente despistado llegó tarde a la prueba, no se había enterado bien de que era lo que tenía que hacer exactamente pero tampoco le importó.",,
"No se enteró del sentido de la prueba ni de lo que debían escribir, pero le daba mucho apuro preguntar, así que comenzó a escribir lo que se le iba viniendo a la cabeza, sin ningún tipo de filtro.",25/5/18,1-1,18,FALSE,TRUE,Plot Action,,"El chico, ausente y con una actitud muy pasiva la mayor parte del tiempo, era una persona extremadamente inteligente.","Había comenzado la prueba, su profesor les aseguró que ese experimento era totalmente inofensivo.",
"Pasaron los meses y el plan de control estaba casi acabado, los primeros robots comenzaron a infiltrarse entre la sociedad sin ser detectados, ya que su inteligencia había sido programada a partir de todos aquellos escritos hechos por los alumnos, pues resultó ser la mejor manera de entender cómo funcionaba el cerebro humano sin ser previamente sugestionado por una condición.",25/5/18,1-1,18,FALSE,FALSE,Plot Description,,"Con lo que no contaban era con que esos datos estaban destinados a otro fin, esa información sería utilizada para generar robots autoconscientes capaces de integrarse en la sociedad sin ser detectados y así corromperla desde dentro con acciones poco éticas.",,
"Los altos cargos empezaron a ser sustituídos, las máquinas y sus creadores cada vez poseían más control, con lo que no contaban era con la maravillosa reacción en cadena que acabaría produciéndose.",25/5/18,1-1,18,FALSE,FALSE,Plot Action,,"Pasaron los meses y el plan de control estaba casi acabado, los primeros robots comenzaron a infiltrarse entre la sociedad sin ser detectados, ya que su inteligencia había sido programada a partir de todos aquellos escritos hechos por los alumnos, pues resultó ser la mejor manera de entender cómo funcionaba el cerebro humano sin ser previamente sugestionado por una condición.",,
"Habían pasado 14 meses ya, uno de los robots que había conseguido sustituir al presidente de Brasil estaba dando una conferencia delante de todo el país.",25/5/18,1-1,18,FALSE,FALSE,Plot Action,,"Los altos cargos empezaron a ser sustituídos, las máquinas y sus creadores cada vez poseían más control, con lo que no contaban era con la maravillosa reacción en cadena que acabaría produciéndose.",,
"Sus palabras comenzaron a perder el sentido, las frases se volvieron inconexas, cada vez más, hasta que llegó el punto final: “¿Soy realmente consciente de mi existencia?”, dijo entrecortado.",25/5/18,1-1,18,FALSE,FALSE,Plot Action,,"Habían pasado 14 meses ya, uno de los robots que había conseguido sustituir al presidente de Brasil estaba dando una conferencia delante de todo el país.",,
Acto seguido sus sistemas se sobrecalentaron y acabó en el suelo.,25/5/18,1-1,18,FALSE,FALSE,Plot Action,,"Sus palabras comenzaron a perder el sentido, las frases se volvieron inconexas, cada vez más, hasta que llegó el punto final: “¿Soy realmente consciente de mi existencia?”, dijo entrecortado.",,
La misma pregunta se repetía hasta que todos cayeron.,25/5/18,1-1,18,FALSE,FALSE,Plot Action,,Acto seguido sus sistemas se sobrecalentaron y acabó en el suelo.,,
"Aquel chico despistado que hizo la “Tarea 1” no sabía que poner, así que decició hacer un ensayo existencial, información que acabó filtrándose en los sistemas, cortocircuitando la inteligencia artificial, pues era una pregunta que ni siquiera los creadores de las propias máquinas sabrían responder.",25/5/18,1-1,18,FALSE,TRUE,Plot Description,,La misma pregunta se repetía hasta que todos cayeron.,"No se enteró del sentido de la prueba ni de lo que debían escribir, pero le daba mucho apuro preguntar, así que comenzó a escribir lo que se le iba viniendo a la cabeza, sin ningún tipo de filtro.",
Esta historia comienza con un sueño.,25/5/18,1-1,20,FALSE,FALSE,Plot Description,,,,
Un sueño que una pobre niña tuvo sobre su futuro.,25/5/18,1-1,20,FALSE,TRUE,Plot Description,Esta historia comienza con un sueño.,Esta historia comienza con un sueño.,,
"Esta pobre niña, llamada Madelaine (o Maddie para sus más allegados), empezó su vida en un vertedero.",25/5/18,1-1,20,FALSE,TRUE,Plot Description,,Un sueño que una pobre niña tuvo sobre su futuro.,,
Su madre la había tirado a la basura nada más nacer en un ataque de psicosis.,25/5/18,1-1,20,TRUE,FALSE,Plot Description,,"Esta pobre niña, llamada Madelaine (o Maddie para sus más allegados), empezó su vida en un vertedero.",,
Tras ser encontrada por un basurero al escuchar unos llantos provenientes de su camión fue tomada por los servicios sociales.,25/5/18,1-1,20,TRUE,FALSE,Plot Description,,Su madre la había tirado a la basura nada más nacer en un ataque de psicosis.,,
"Esta niña fue muy suertuda dentro de su desdicha, pues aún estaba sana y pudo ser rescatada sin problemas.",25/5/18,1-1,20,TRUE,FALSE,Plot Description,,Tras ser encontrada por un basurero al escuchar unos llantos provenientes de su camión fue tomada por los servicios sociales.,,
"Tras un par de semanas en los servicios de acogida, una pareja de mujeres decidió adoptarla.",25/5/18,1-1,20,TRUE,FALSE,Plot Description,,"Esta niña fue muy suertuda dentro de su desdicha, pues aún estaba sana y pudo ser rescatada sin problemas.",,
"Esta pareja era joven, de unos 26 años.",25/5/18,1-1,20,FALSE,FALSE,Plot Description,,"Tras un par de semanas en los servicios de acogida, una pareja de mujeres decidió adoptarla.",,
"Recientemente habían salido de la carrera y ya tenían trabajo, pues eran muy brillantes ambas.",25/5/18,1-1,20,FALSE,FALSE,Plot Description,,"Esta pareja era joven, de unos 26 años.",,
"Pero ya es suficiente información de sus madres, volvamos a lo principal: el sueño.",25/5/18,1-1,20,FALSE,FALSE,Plot Description,,"Recientemente habían salido de la carrera y ya tenían trabajo, pues eran muy brillantes ambas.",,
"Este sueño era un sueño muy recurrente en las sufridas noches de la niña, pues se trataba de ella siendo encontrada muerta entre un montón de basura.",25/5/18,1-1,20,TRUE,FALSE,Plot Description,,Un sueño que una pobre niña tuvo sobre su futuro.,,
Había pasado por muchos psicólogos y psiquiatras que no paraban de decirle que era “un claro caso de estrés post-traumático causado por su infancia”.,25/5/18,1-1,20,FALSE,TRUE,Plot Description,,"Este sueño era un sueño muy recurrente en las sufridas noches de la niña, pues se trataba de ella siendo encontrada muerta entre un montón de basura.",,
Pero ella difería.,25/5/18,1-1,20,FALSE,TRUE,Plot Description,,Había pasado por muchos psicólogos y psiquiatras que no paraban de decirle que era “un claro caso de estrés post-traumático causado por su infancia”.,,
A sus 9 años sabía perfectamente que no tenían razón.,25/5/18,1-1,20,FALSE,TRUE,Plot Description,,Pero ella difería.,,
"Pero claro, ¿qué caso se le va a hacer a una pobre niña de 9 años incluso cuando habla sobre si misma?",25/5/18,1-1,20,TRUE,FALSE,Plot Description,,A sus 9 años sabía perfectamente que no tenían razón.,,
Pasaron los años y dejó de tener esos sueños o quizás cada vez se acordaba menos de ellos.,25/5/18,1-1,20,FALSE,TRUE,Plot Description,,"Pero claro, ¿qué caso se le va a hacer a una pobre niña de 9 años incluso cuando habla sobre si misma?",Un sueño que una pobre niña tuvo sobre su futuro.,
"La niña, ya una joven de 17 años, prosiguió su vida con relativa normalidad.",25/5/18,1-1,20,FALSE,TRUE,Plot Description,,,,
"Todo hasta que un día se encontró un tanto mareada y, al parecer que iba a desmayarse, un profesor la zarandeó levemente.",25/5/18,1-1,20,FALSE,TRUE,Plot Action,,"La niña, ya una joven de 17 años, prosiguió su vida con relativa normalidad.",,
Esto provocó que entrase en una parada cardiorespiratoria y tuvo que llegar una ambulancia para poder reanimarla.,25/5/18,1-1,20,FALSE,TRUE,Plot Action,,"Todo hasta que un día se encontró un tanto mareada y, al parecer que iba a desmayarse, un profesor la zarandeó levemente.",,
Pasó varios días en el hospital.,25/5/18,1-1,20,FALSE,TRUE,Plot Action,,Esto provocó que entrase en una parada cardiorespiratoria y tuvo que llegar una ambulancia para poder reanimarla.,,
"Un gran equipo de diagnóstico se dedicó enteramente a su caso, pues era muy atípico.",25/5/18,1-1,20,TRUE,FALSE,Plot Action,,Pasó varios días en el hospital.,,
"Las madres no podían dejar de llorar y lamentarse, pero no había nada que pudieran hacer (o eso parecía).",25/5/18,1-1,20,TRUE,FALSE,Plot Action,,"Un gran equipo de diagnóstico se dedicó enteramente a su caso, pues era muy atípico.",,
"Las primeras noches parecía que no mejoraba, pero tras una semana de pruebas y medicamentos, empezó a sentirse mucho más fuerte y saludable.",25/5/18,1-1,20,FALSE,TRUE,Plot Action,,"Las madres no podían dejar de llorar y lamentarse, pero no había nada que pudieran hacer (o eso parecía).",,
"“¿Cuál es el problema entonces?”, dirás tu, preocupado lector.",25/5/18,1-1,20,FALSE,FALSE,Plot Action,,"Las primeras noches parecía que no mejoraba, pero tras una semana de pruebas y medicamentos, empezó a sentirse mucho más fuerte y saludable.",,
"Pues el problema es que a las 2 noches de darle el alta, Maddie, la pobre niña de la basura, fue hallada asesinada en el mismo vertedero en el que fue encontrada años atrás.",25/5/18,1-1,20,TRUE,FALSE,Plot Action,,"“¿Cuál es el problema entonces?”, dirás tu, preocupado lector.","Este sueño era un sueño muy recurrente en las sufridas noches de la niña, pues se trataba de ella siendo encontrada muerta entre un montón de basura.",
"Una investigación policial enorme se abrió y, tras una autopsia se detecto que había sido drogada con un fuerte sedante de efecto retardado.",25/5/18,1-1,20,TRUE,FALSE,Plot Action,,"Pues el problema es que a las 2 noches de darle el alta, Maddie, la pobre niña de la basura, fue hallada asesinada en el mismo vertedero en el que fue encontrada años atrás.",,
"Quizás ahora mismo tengas muchas preguntas, pero voy a contestarlas todas con una simple cuestión que te planteo: ¿Por qué en toda la historia en ningún momento aparece mención alguna al padre biológico?",25/5/18,1-1,20,FALSE,FALSE,Plot Description,,"Una investigación policial enorme se abrió y, tras una autopsia se detecto que había sido drogada con un fuerte sedante de efecto retardado.",,
"El padre de Maddie, era un basurero que tiró a su propia hija a la basura recién nacida, ésta fue rescatada por su compañero y años después, disfrazado de profesor sustituto y posteriormente de doctor, consiguió terminar su trabajo inconcluso.",25/5/18,1-1,20,TRUE,FALSE,Plot Description,,"Quizás ahora mismo tengas muchas preguntas, pero voy a contestarlas todas con una simple cuestión que te planteo: ¿Por qué en toda la historia en ningún momento aparece mención alguna al padre biológico?",Su madre la había tirado a la basura nada más nacer en un ataque de psicosis.,
